CustomerID,TotalSpent,TotalTransactions,TotalQuantity,AverageOrderValue,AverageDiscount,Recency,FutureTransactions,Churn
459544,147.4467599,1,9,147.4467599,19.87502023,110,0.0,1
459547,484.871451,1,6,484.871451,11.53131699,113,0.0,1
459552,154.247124,1,3,154.247124,7.086167509,23,0.0,1
459587,156.031503,1,4,156.031503,2.465878227,130,0.0,1
459599,102.9844047,1,2,102.9844047,18.2731885,256,0.0,1
459635,37.48716893,1,1,37.48716893,15.28897091,95,1.0,0
459660,143.9472291,1,6,143.9472291,6.781646697,97,0.0,1
459678,90.42190675,1,1,90.42190675,4.473011979,224,0.0,1
459712,95.13168477,1,9,95.13168477,16.69140907,230,0.0,1
459728,475.5407517,1,8,475.5407517,7.880886935,62,0.0,1
459735,58.00399655,1,4,58.00399655,4.061003508,95,0.0,1
459742,168.3227714,1,5,168.3227714,5.210135834,235,0.0,1
459765,402.2308514,1,9,402.2308514,10.52369021,145,0.0,1
459801,456.0824819,1,7,456.0824819,14.34423522,145,0.0,1
459816,71.32514158,1,3,71.32514158,2.480882312,177,0.0,1
459824,829.7249689,1,9,829.7249689,1.173114593,36,0.0,1
459844,90.14292493,1,3,90.14292493,4.385652989,43,0.0,1
459877,225.9948078,1,3,225.9948078,14.8541221,55,0.0,1
459887,39.61907568,1,2,39.61907568,4.987069059,254,0.0,1
459891,172.2490699,1,7,172.2490699,18.76503843,136,0.0,1
459894,458.3922477,1,7,458.3922477,18.10394633,267,0.0,1
459895,157.7524867,1,3,157.7524867,1.072475636,16,0.0,1
459910,221.4970088,1,4,221.4970088,1.227414086,53,0.0,1
459916,117.4619968,1,2,117.4619968,18.32853763,165,0.0,1
459936,133.7026787,1,2,133.7026787,2.218998335,129,0.0,1
459939,326.6907766,1,8,326.6907766,9.806997348,126,0.0,1
459940,200.0075405,1,4,200.0075405,16.95341433,146,0.0,1
459946,92.80814217,1,2,92.80814217,18.10005229,78,0.0,1
459948,170.9303323,1,8,170.9303323,14.70317499,34,0.0,1
459958,136.1011123,1,9,136.1011123,14.44517304,119,0.0,1
459963,274.8224459,1,4,274.8224459,18.89899953,227,0.0,1
459965,148.8980738,1,2,148.8980738,3.356559019,222,0.0,1
459977,539.9086033,1,8,539.9086033,3.228453479,160,0.0,1
459979,601.3008924,1,8,601.3008924,3.346735538,94,0.0,1
459994,509.011695,1,9,509.011695,13.95706575,23,0.0,1
460007,72.03439219,1,1,72.03439219,15.76225327,45,0.0,1
460014,161.1399402,1,4,161.1399402,19.60589501,193,0.0,1
460036,85.56310585,1,1,85.56310585,3.195770319,239,0.0,1
460041,200.1409672,1,6,200.1409672,15.49114,175,0.0,1
460051,397.0530792,1,5,397.0530792,1.505245812,199,0.0,1
460066,330.4245228,1,6,330.4245228,12.99438962,106,0.0,1
460085,650.6213865,1,8,650.6213865,7.731701896,119,0.0,1
460087,138.6035116,1,6,138.6035116,3.978162241,160,0.0,1
460094,228.4221013,1,9,228.4221013,18.88080695,195,0.0,1
460116,350.8615038,1,5,350.8615038,17.80609905,101,0.0,1
460120,195.1636366,1,4,195.1636366,14.33542269,131,0.0,1
460129,300.9506497,1,5,300.9506497,15.15054613,260,0.0,1
460168,264.6907509,1,3,264.6907509,3.405346871,159,0.0,1
460209,61.53869114,1,3,61.53869114,16.11615314,66,0.0,1
460210,48.43068388,1,1,48.43068388,14.21749989,1,0.0,1
460236,205.6412538,1,9,205.6412538,15.33158545,269,0.0,1
460247,435.1976186,1,6,435.1976186,9.595891362,55,0.0,1
460251,422.787036,1,9,422.787036,5.071217289,157,0.0,1
460263,57.45744052,1,3,57.45744052,12.25585129,49,0.0,1
460272,247.5722053,1,3,247.5722053,5.232151796,94,0.0,1
460287,478.26028324000004,2,14,239.13014162000002,10.310084916,197,0.0,1
460301,583.5563934,1,7,583.5563934,12.94815574,229,0.0,1
460374,365.9267469,1,6,365.9267469,11.46049266,207,0.0,1
460384,644.9287521,1,8,644.9287521,4.937776011,97,0.0,1
460385,251.6857067,1,4,251.6857067,18.16080966,166,0.0,1
460445,207.9843642,1,3,207.9843642,18.17678606,240,0.0,1
460459,69.65607259,1,1,69.65607259,19.27154549,232,0.0,1
460473,485.5970714,1,7,485.5970714,9.915558536,179,0.0,1
460478,283.2305143,1,7,283.2305143,4.959096535,142,0.0,1
460494,107.8140146,1,3,107.8140146,12.60675996,141,0.0,1
460498,193.2416094,1,2,193.2416094,2.313075477,12,0.0,1
460504,69.09232085,1,1,69.09232085,5.67324044,94,0.0,1
460515,551.0664635,1,8,551.0664635,12.31532173,150,0.0,1
460518,86.99426913,1,3,86.99426913,13.53018995,211,0.0,1
460520,189.3866604,1,6,189.3866604,17.03833186,208,0.0,1
460524,23.34954617,1,1,23.34954617,8.530106516,136,0.0,1
460547,42.96000508,1,2,42.96000508,13.50995039,125,0.0,1
460560,136.3118809,1,6,136.3118809,11.75141434,17,0.0,1
460564,180.5751224,1,7,180.5751224,4.075937948,264,0.0,1
460574,54.95002458,1,1,54.95002458,16.53765494,107,0.0,1
460582,375.9677326,1,5,375.9677326,1.278103455,148,0.0,1
460587,591.9425715,1,6,591.9425715,1.084244559,124,0.0,1
460594,342.6841534,1,8,342.6841534,6.99184987,223,0.0,1
460616,9.289287322,1,1,9.289287322,19.64543246,10,0.0,1
460618,161.6489496,1,2,161.6489496,8.465735917,84,0.0,1
460623,280.2357107,1,5,280.2357107,19.35278507,111,0.0,1
460632,297.1711978,1,4,297.1711978,15.87965323,151,0.0,1
460642,223.4981085,1,5,223.4981085,17.23789471,168,0.0,1
460644,73.20316178,1,6,73.20316178,12.90368947,195,0.0,1
460667,809.0654592,1,9,809.0654592,5.563237321,261,0.0,1
460671,144.3174064,1,2,144.3174064,19.74260674,194,0.0,1
460672,183.1067252,1,3,183.1067252,12.71341974,166,0.0,1
460680,136.8199352,1,2,136.8199352,11.12652063,254,0.0,1
460695,467.8373756,1,8,467.8373756,17.51168863,19,0.0,1
460709,71.91737441,1,1,71.91737441,19.27620803,192,0.0,1
460744,264.5153168,1,6,264.5153168,15.00281688,101,0.0,1
460774,202.41997,1,8,202.41997,3.350991873,84,0.0,1
460784,458.6676623,1,7,458.6676623,14.7772026,216,0.0,1
460787,264.6646826,1,5,264.6646826,13.67814747,176,0.0,1
460795,87.25925975,1,5,87.25925975,6.517630056,88,0.0,1
460796,139.3005851,1,3,139.3005851,15.70606123,24,0.0,1
460800,182.4878035,1,3,182.4878035,6.164985262,202,0.0,1
460813,252.0665911,1,6,252.0665911,13.71955422,133,0.0,1
460828,25.63678277,1,1,25.63678277,3.471626809,200,0.0,1
460834,593.6654182,1,8,593.6654182,19.54642332,108,1.0,0
460840,551.5424541,1,8,551.5424541,13.33299953,83,0.0,1
460873,346.1740039,1,5,346.1740039,11.37950849,176,0.0,1
460877,136.4995178,1,2,136.4995178,17.29366671,224,0.0,1
460883,436.2375044,1,8,436.2375044,8.448648641,133,0.0,1
460884,91.13417379,1,2,91.13417379,16.58228853,70,0.0,1
460904,37.59223122,1,2,37.59223122,2.461660567,12,0.0,1
460917,156.4373486,1,6,156.4373486,17.16307146,22,0.0,1
460927,671.2496715,1,8,671.2496715,11.25436924,33,0.0,1
460928,209.14576361,2,4,104.572881805,6.160701266999999,116,0.0,1
460931,338.3695744,1,5,338.3695744,2.701793997,44,0.0,1
460947,176.0379438,1,6,176.0379438,16.44378066,143,0.0,1
460949,529.3684119,1,6,529.3684119,7.190074918,126,0.0,1
460952,731.4257586,1,9,731.4257586,18.55941523,240,0.0,1
460962,11.50843563,1,1,11.50843563,10.47262487,174,0.0,1
460984,247.4175458,1,3,247.4175458,4.971906623,122,0.0,1
460999,188.7011865,1,3,188.7011865,7.507298446,24,0.0,1
461012,496.5752008,2,10,248.2876004,3.9171814295000003,107,0.0,1
461024,35.82873857,1,1,35.82873857,11.26993182,67,0.0,1
461050,107.1392199,1,2,107.1392199,0.899731538,2,0.0,1
461088,506.9587161,1,6,506.9587161,5.605737825,84,0.0,1
461093,341.4113762,1,4,341.4113762,6.3855222,38,0.0,1
461103,162.1935755,1,5,162.1935755,15.88972903,75,0.0,1
461111,164.0483214,1,5,164.0483214,11.52385097,68,0.0,1
461113,473.2677827,1,9,473.2677827,4.404963709,4,0.0,1
461122,106.3279326,1,2,106.3279326,6.644176724,108,0.0,1
461124,54.70623418,1,1,54.70623418,4.025026662,28,0.0,1
461125,110.7360921,1,9,110.7360921,9.771586843,273,0.0,1
461128,176.3868583,1,5,176.3868583,17.94971103,1,0.0,1
461172,74.95523444,1,5,74.95523444,16.40387282,167,0.0,1
461175,174.9577274,1,3,174.9577274,16.23096015,115,0.0,1
461204,614.9341442,1,8,614.9341442,4.319596265,151,0.0,1
461206,70.43370484,1,1,70.43370484,0.319235665,203,1.0,0
461220,597.6766974,1,9,597.6766974,12.19869834,222,0.0,1
461241,354.3583186,1,8,354.3583186,15.86757903,175,0.0,1
461245,260.3005802,1,3,260.3005802,2.295485229,110,0.0,1
461270,510.5527319,1,6,510.5527319,3.186096363,17,0.0,1
461278,365.5665214,1,7,365.5665214,15.1538,110,0.0,1
461304,138.9286911,1,2,138.9286911,16.99556124,228,0.0,1
461309,84.69540847,1,4,84.69540847,15.61428206,169,0.0,1
461326,636.5715184,1,7,636.5715184,1.150516372,271,0.0,1
461341,121.5889051,1,5,121.5889051,7.876286231,61,0.0,1
461351,349.2707471,1,9,349.2707471,3.576903672,178,0.0,1
461371,76.46154703,1,1,76.46154703,11.71183034,143,0.0,1
461377,502.5928541,1,7,502.5928541,15.00638245,238,0.0,1
461379,42.6811929,1,3,42.6811929,11.5601661,196,0.0,1
461449,453.3432009,1,6,453.3432009,17.10504916,39,0.0,1
461457,25.38734507,1,2,25.38734507,4.566000179,219,0.0,1
461468,413.9996498,1,5,413.9996498,8.003236324,135,0.0,1
461487,195.9551577,1,3,195.9551577,1.660165392,210,0.0,1
461537,267.6583059,1,4,267.6583059,12.33052035,182,0.0,1
461555,129.7537206,1,8,129.7537206,3.453196077,91,0.0,1
461565,48.35061987,1,5,48.35061987,5.495465491,130,0.0,1
461573,242.2072646,1,8,242.2072646,7.728763906,145,0.0,1
461582,94.37528205,1,8,94.37528205,16.26290229,100,0.0,1
461605,80.85658723,1,7,80.85658723,4.103253839,67,0.0,1
461621,412.6709856,1,6,412.6709856,5.377210199,99,0.0,1
461624,16.84676648,1,1,16.84676648,0.627181695,257,0.0,1
461632,621.8712292,1,8,621.8712292,15.6833732,78,0.0,1
461633,46.96484266,1,4,46.96484266,6.75246012,72,0.0,1
461634,101.1720534,1,3,101.1720534,17.6675145,58,0.0,1
461643,449.8502939,1,6,449.8502939,12.70577952,112,0.0,1
461652,149.8397878,1,2,149.8397878,2.293841899,122,0.0,1
461655,49.79852577,1,3,49.79852577,2.463261777,84,0.0,1
461678,36.52547677,1,1,36.52547677,1.146897602,267,0.0,1
461687,191.097833,1,3,191.097833,2.12041512,206,0.0,1
461705,1083.0404378,2,13,541.5202189,9.0027201905,48,0.0,1
461721,26.33960479,1,1,26.33960479,10.63955641,5,0.0,1
461728,122.7683666,1,2,122.7683666,9.765916167,109,0.0,1
461735,59.40563215,1,1,59.40563215,3.553373467,186,0.0,1
461737,157.009572,1,4,157.009572,7.940805415,79,0.0,1
461738,624.7336272,1,9,624.7336272,6.889165493,54,0.0,1
461751,182.9221904,1,4,182.9221904,1.071771808,107,0.0,1
461802,424.4162179,1,8,424.4162179,15.1539631,108,0.0,1
461816,88.74683756,1,1,88.74683756,7.051847137,191,1.0,0
461838,557.0922262,1,7,557.0922262,17.36369353,259,0.0,1
461839,369.399511,1,8,369.399511,2.346957648,177,0.0,1
461869,360.9303913,1,7,360.9303913,3.650760306,184,0.0,1
461876,298.2374216,1,4,298.2374216,15.65902611,248,0.0,1
461891,87.90172684,1,9,87.90172684,3.659843541,140,0.0,1
461892,302.5845126,1,5,302.5845126,0.166225859,50,0.0,1
461918,87.28097102,1,7,87.28097102,17.483996,49,0.0,1
461954,45.1850843,1,5,45.1850843,16.17867903,62,0.0,1
461955,34.87040597,1,1,34.87040597,15.95820109,204,0.0,1
461962,337.6093598,2,10,168.8046799,10.801680314,93,0.0,1
461964,189.7850343,1,3,189.7850343,1.918212743,163,0.0,1
461968,542.9978885,1,6,542.9978885,3.196638192,74,0.0,1
462001,224.6617587,1,4,224.6617587,14.68290633,160,0.0,1
462009,200.6966402,1,9,200.6966402,12.19958961,202,0.0,1
462021,29.02412202,1,3,29.02412202,17.7587192,183,0.0,1
462070,87.38315847,1,3,87.38315847,10.22629211,84,0.0,1
462077,481.4276531,1,6,481.4276531,4.952279217,191,0.0,1
462113,197.3550562,1,4,197.3550562,16.48367355,173,0.0,1
462127,137.7276957,1,5,137.7276957,4.556719821,62,0.0,1
462128,341.5016394,1,6,341.5016394,10.15645546,230,0.0,1
462152,21.39917104,1,1,21.39917104,18.54396297,253,0.0,1
462183,224.639628,1,4,224.639628,5.548726131,211,0.0,1
462186,84.41722761,1,1,84.41722761,9.186793088,199,0.0,1
462203,139.2466115,1,9,139.2466115,9.038838866,257,0.0,1
462226,71.51726462,1,1,71.51726462,4.828656551,94,0.0,1
462232,412.2607176,1,8,412.2607176,14.81090399,178,0.0,1
462241,281.4264954,1,3,281.4264954,4.85721397,81,0.0,1
462253,199.929986,1,6,199.929986,2.99877611,151,0.0,1
462273,203.8872517,1,7,203.8872517,3.222811433,155,0.0,1
462292,171.7621301,1,8,171.7621301,11.75908313,41,0.0,1
462304,393.4189371,1,6,393.4189371,3.532256862,63,0.0,1
462305,201.8473303,1,7,201.8473303,6.054655866,185,0.0,1
462325,86.42375559,1,8,86.42375559,19.9826308,183,0.0,1
462360,208.7712418,1,4,208.7712418,16.05423377,195,0.0,1
462361,77.68687813,1,7,77.68687813,15.3605396,175,0.0,1
462365,63.38446739,1,1,63.38446739,1.208228037,126,0.0,1
462392,223.3515428,1,7,223.3515428,12.73752839,27,0.0,1
462431,535.5688005,1,8,535.5688005,17.91460093,31,0.0,1
462484,344.8962394,1,4,344.8962394,10.84880888,68,0.0,1
462497,479.2367346,1,8,479.2367346,6.704614225,161,0.0,1
462499,102.5143293,1,7,102.5143293,12.08848574,94,0.0,1
462504,280.355706,1,4,280.355706,2.555927057,206,0.0,1
462508,355.3760507,1,6,355.3760507,5.138328554,91,0.0,1
462533,449.8327575,1,9,449.8327575,19.63486314,239,0.0,1
462536,170.3304064,1,2,170.3304064,5.328757483,255,0.0,1
462550,139.7425714,1,5,139.7425714,14.05897419,11,0.0,1
462591,44.30792051,1,3,44.30792051,12.03645063,218,0.0,1
462596,91.43133771,1,5,91.43133771,11.06600517,250,0.0,1
462608,156.8038185,1,4,156.8038185,1.014405101,29,0.0,1
462611,102.6833995,1,7,102.6833995,12.00258609,188,0.0,1
462616,561.60649,1,8,561.60649,15.99682006,248,0.0,1
462648,15.09234303,1,1,15.09234303,6.604817347,230,0.0,1
462663,69.61763869,1,7,69.61763869,15.46557541,223,0.0,1
462684,235.1267073,1,5,235.1267073,1.763610946,187,0.0,1
462700,172.5419731,1,9,172.5419731,19.97682176,263,0.0,1
462703,682.044527,1,8,682.044527,11.92530426,219,0.0,1
462737,48.56580043,1,1,48.56580043,16.32804669,18,0.0,1
462738,245.8699081,1,4,245.8699081,2.428532118,232,0.0,1
462756,297.7984526,1,6,297.7984526,5.905147697,79,0.0,1
462765,448.6939246,1,6,448.6939246,7.101667927,252,0.0,1
462776,311.3688238,1,6,311.3688238,1.790174593,106,0.0,1
462803,432.8505373,1,9,432.8505373,7.074232542,130,0.0,1
462807,272.3330609,1,5,272.3330609,18.98516025,255,0.0,1
462808,293.6055531,1,4,293.6055531,10.87701711,128,0.0,1
462820,204.44166592000002,2,4,102.22083296000001,3.8656175459999997,100,0.0,1
462824,405.0363424,1,8,405.0363424,18.28048386,195,0.0,1
462826,258.8592121,1,4,258.8592121,16.0057381,186,0.0,1
462857,586.4517408,1,8,586.4517408,19.82816976,36,0.0,1
462868,369.0193175,1,9,369.0193175,4.938507731,152,0.0,1
462885,23.8324853,1,2,23.8324853,5.570278582,20,0.0,1
462919,177.8755678,1,4,177.8755678,6.362212554,74,0.0,1
462948,578.7024538,2,14,289.3512269,14.555972875,64,0.0,1
462964,741.7945637,1,9,741.7945637,9.362340605,15,0.0,1
462966,121.3742159,1,2,121.3742159,4.220551928,12,0.0,1
462974,215.7678645,1,8,215.7678645,1.042630338,153,0.0,1
462975,260.1878248,1,6,260.1878248,1.606039699,113,0.0,1
462979,228.9145909,1,3,228.9145909,16.19085539,216,0.0,1
462986,427.8964314,1,6,427.8964314,19.60750398,50,0.0,1
462997,755.2597259,1,8,755.2597259,3.656751298,7,0.0,1
463020,127.2131761,1,8,127.2131761,4.461032626,168,0.0,1
463024,106.1838819,1,6,106.1838819,15.79172876,161,0.0,1
463025,637.1733296,2,14,318.5866648,7.743529014,175,0.0,1
463031,193.867053,1,5,193.867053,4.990021758,73,0.0,1
463040,334.921564,1,4,334.921564,13.59667692,227,0.0,1
463050,144.6092233,1,3,144.6092233,10.88876836,166,0.0,1
463052,111.8532552,1,3,111.8532552,2.345475124,213,0.0,1
463087,50.80675708,1,1,50.80675708,6.930189297,78,0.0,1
463089,343.1058356,1,6,343.1058356,6.120143863,149,0.0,1
463093,510.5507329,1,8,510.5507329,16.34298407,60,0.0,1
463113,135.896449,1,6,135.896449,8.710853779,151,0.0,1
463119,507.858295,1,8,507.858295,13.49228215,14,0.0,1
463121,368.7626241,1,6,368.7626241,2.470660609,69,0.0,1
463140,691.9684643,1,9,691.9684643,10.16279495,85,1.0,0
463151,408.5236055,1,5,408.5236055,6.228858361,108,0.0,1
463166,78.07192388,1,1,78.07192388,4.398930384,105,0.0,1
463167,680.9275044,2,10,340.4637522,7.146963964499999,77,0.0,1
463169,185.5888657,1,2,185.5888657,0.869698555,0,0.0,1
463178,387.4190334,1,8,387.4190334,13.28825009,24,0.0,1
463188,376.5011209,1,5,376.5011209,19.3974431,204,0.0,1
463194,261.0697508,1,8,261.0697508,15.82609951,39,0.0,1
463211,98.39946901,1,6,98.39946901,16.83023126,2,0.0,1
463251,394.2583105,1,9,394.2583105,6.98089706,273,0.0,1
463265,345.4654377,1,6,345.4654377,18.01221979,62,0.0,1
463288,214.143947,1,4,214.143947,10.10954455,108,0.0,1
463297,255.46755536999999,2,5,127.73377768499999,12.050925111,199,0.0,1
463337,104.7399984,1,2,104.7399984,8.08365521,192,0.0,1
463338,659.1117934,1,7,659.1117934,3.722623722,215,0.0,1
463356,189.3352947,1,9,189.3352947,18.6626776,215,0.0,1
463434,84.71123176,1,6,84.71123176,17.4485885,202,0.0,1
463448,405.4902712,1,7,405.4902712,9.791748694,261,0.0,1
463461,544.0049895,1,7,544.0049895,11.5634168,181,0.0,1
463552,49.76564042,1,1,49.76564042,14.98970663,48,0.0,1
463579,155.0396591,1,8,155.0396591,7.64268143,89,0.0,1
463589,89.25282308,1,6,89.25282308,9.183745751,15,0.0,1
463591,303.344545,1,8,303.344545,8.518750403,121,0.0,1
463598,184.0595047,1,8,184.0595047,10.67833458,20,0.0,1
463619,80.76943009,1,2,80.76943009,9.128740912,157,0.0,1
463649,43.57755177,1,3,43.57755177,10.25926761,136,0.0,1
463657,139.5083313,1,3,139.5083313,19.86792085,251,0.0,1
463666,52.42079416,1,3,52.42079416,1.488695182,7,0.0,1
463672,221.7666333,1,5,221.7666333,13.74515322,102,0.0,1
463690,90.04852218,1,7,90.04852218,18.64975414,199,0.0,1
463692,33.17485897,1,3,33.17485897,5.655077954,155,0.0,1
463698,155.4100715,1,5,155.4100715,9.933940161,61,0.0,1
463733,72.4763017,1,5,72.4763017,18.8495501,31,0.0,1
463741,503.3166665,1,8,503.3166665,3.719281827,63,0.0,1
463761,91.33720796,1,3,91.33720796,18.90980848,203,0.0,1
463768,402.2307407,1,6,402.2307407,14.21568115,31,0.0,1
463771,445.7141465,1,8,445.7141465,7.326817029,156,0.0,1
463772,620.9515724,1,8,620.9515724,9.615333592,246,0.0,1
463788,395.6768229,1,7,395.6768229,15.34244101,49,0.0,1
463792,9.689248624,1,1,9.689248624,12.76856464,34,0.0,1
463794,270.2536012,1,6,270.2536012,15.93551333,266,0.0,1
463853,110.4722619,1,2,110.4722619,12.39135915,230,0.0,1
463865,473.4674188,1,6,473.4674188,3.185059432,268,0.0,1
463873,195.2608767,1,5,195.2608767,12.75346101,174,0.0,1
463890,182.9463609,1,7,182.9463609,10.9473677,26,0.0,1
463907,369.6115564,1,9,369.6115564,6.389049904,82,0.0,1
463921,19.88827276,1,1,19.88827276,8.925553517,211,0.0,1
463930,17.78556274,1,1,17.78556274,7.366616874,139,0.0,1
463939,71.82458438,1,1,71.82458438,5.53792482,213,0.0,1
463980,241.9924628,1,9,241.9924628,0.013555287,96,0.0,1
463985,323.0830493,1,4,323.0830493,18.36415354,80,0.0,1
463988,183.5223294,1,5,183.5223294,14.41701162,176,0.0,1
463998,46.880951,1,3,46.880951,6.969360769,204,0.0,1
464000,165.8493476,1,3,165.8493476,19.29993337,251,0.0,1
464039,242.0360172,1,6,242.0360172,3.951706247,146,0.0,1
464040,118.5759026,1,5,118.5759026,9.166976197,47,0.0,1
464049,66.43492376,1,2,66.43492376,9.399955493,83,0.0,1
464056,525.46723219,2,10,262.733616095,5.404152823,6,0.0,1
464084,344.8884621,1,9,344.8884621,3.364451246,68,0.0,1
464122,644.5541736,1,9,644.5541736,3.897031791,157,0.0,1
464145,109.6097846,1,6,109.6097846,14.14774328,130,0.0,1
464197,118.4702437,1,6,118.4702437,3.124874701,45,0.0,1
464200,135.1591482,1,6,135.1591482,12.82822158,185,0.0,1
464201,344.6225637,1,6,344.6225637,12.03814126,215,0.0,1
464238,484.4023408,1,7,484.4023408,6.953478615,184,0.0,1
464241,527.9867857,1,7,527.9867857,9.735229805,84,0.0,1
464269,324.5402877,1,6,324.5402877,0.042879067,202,0.0,1
464276,140.9992817,1,7,140.9992817,8.28607477,196,0.0,1
464279,80.96658123,1,1,80.96658123,7.312191078,80,0.0,1
464285,12.11260038,1,1,12.11260038,16.67456703,50,0.0,1
464294,110.1518086,1,2,110.1518086,14.84784484,242,0.0,1
464306,63.3455345,1,1,63.3455345,1.636887187,13,0.0,1
464314,97.05664612,1,7,97.05664612,3.401955287,113,0.0,1
464323,409.0639541,2,10,204.53197705,11.413393925,39,0.0,1
464327,285.9345401,1,7,285.9345401,3.932075482,38,0.0,1
464371,401.9842587,1,8,401.9842587,16.91733451,9,0.0,1
464391,114.5118074,1,2,114.5118074,0.878446605,258,0.0,1
464393,135.1479455,1,3,135.1479455,15.02753407,223,0.0,1
464406,62.00207479,1,3,62.00207479,5.652554788,169,0.0,1
464409,640.6288177,1,9,640.6288177,1.917399037,104,0.0,1
464443,179.8954494,1,4,179.8954494,15.47511262,54,0.0,1
464452,160.1539707,1,8,160.1539707,0.078345501,72,0.0,1
464473,182.7793534,1,4,182.7793534,9.154159988,60,0.0,1
464479,157.1577164,1,7,157.1577164,3.174204323,6,0.0,1
464486,302.3445033,1,9,302.3445033,5.221214912,270,1.0,0
464501,177.2941718,1,9,177.2941718,6.614842983,161,0.0,1
464511,127.2662146,1,2,127.2662146,15.75644382,95,0.0,1
464531,435.7831101,1,9,435.7831101,10.3792212,104,0.0,1
464549,912.8860405,2,16,456.44302025,0.6785194125,101,0.0,1
464564,88.31519675,1,1,88.31519675,11.32888888,1,0.0,1
464565,494.7269366,1,5,494.7269366,0.51533857,90,0.0,1
464596,15.30628823,1,1,15.30628823,11.9788448,104,0.0,1
464602,160.7839797,1,7,160.7839797,13.55079439,148,0.0,1
464613,33.36396879,1,1,33.36396879,19.48600301,220,0.0,1
464639,206.2792296,1,3,206.2792296,18.66264579,255,0.0,1
464648,69.78848318,1,2,69.78848318,19.72929559,40,0.0,1
464652,74.16090634,1,1,74.16090634,17.25387026,63,0.0,1
464653,71.81475884,1,2,71.81475884,7.198980497,264,0.0,1
464674,76.09470878,1,4,76.09470878,2.357246316,248,0.0,1
464685,47.29849658,1,1,47.29849658,16.76219439,209,0.0,1
464690,511.8231446,1,8,511.8231446,0.942781989,197,0.0,1
464733,403.6789931,1,6,403.6789931,10.59610537,175,0.0,1
464777,155.492491,1,4,155.492491,9.808944786,157,0.0,1
464780,41.4828792,1,1,41.4828792,13.5975676,226,0.0,1
464789,256.81502,1,3,256.81502,5.363964779,58,0.0,1
464812,238.2708389,1,5,238.2708389,10.3197738,256,0.0,1
464825,418.6953415,1,5,418.6953415,8.602334217,74,0.0,1
464839,90.14331837,1,4,90.14331837,7.725827369,81,0.0,1
464866,128.3836237,1,6,128.3836237,16.18302366,0,0.0,1
464868,247.4242811,1,7,247.4242811,2.097244918,181,0.0,1
464878,206.47316263,2,8,103.236581315,8.8216385375,176,0.0,1
464880,153.553746,1,6,153.553746,18.39092663,242,0.0,1
464886,71.36881943,1,1,71.36881943,17.96880528,15,0.0,1
464887,38.33921274,1,1,38.33921274,17.79007809,221,0.0,1
464896,83.40156809,1,6,83.40156809,7.357665146,8,0.0,1
464901,347.9545651,1,5,347.9545651,4.599065363,194,0.0,1
464915,156.9304861,1,3,156.9304861,1.381105745,260,0.0,1
464926,113.5099506,1,6,113.5099506,5.562640451,99,0.0,1
464934,59.8595627,1,3,59.8595627,17.99569193,202,0.0,1
464961,181.9085819,1,2,181.9085819,0.051562892,261,0.0,1
464970,91.33185383,1,4,91.33185383,9.663793801,66,0.0,1
464975,410.0763615,1,7,410.0763615,19.71542314,52,0.0,1
464983,525.8287942,1,7,525.8287942,14.15785818,89,0.0,1
464985,180.3600806,1,3,180.3600806,19.26651153,90,0.0,1
464987,214.7697029,1,9,214.7697029,12.09084655,58,0.0,1
464990,871.9330947,2,12,435.96654735,16.66538146,5,0.0,1
465017,421.2787077,1,9,421.2787077,6.572421025,264,0.0,1
465022,75.97900516,1,5,75.97900516,8.438678668,1,0.0,1
465031,712.8693596,1,8,712.8693596,8.478021959,87,0.0,1
465032,154.8584448,1,3,154.8584448,7.019789731,65,0.0,1
465055,52.32938996,1,1,52.32938996,2.096128986,156,0.0,1
465057,24.53868803,1,1,24.53868803,6.200768791,256,0.0,1
465108,235.2995232,1,3,235.2995232,2.915257295,161,0.0,1
465133,300.055329,1,9,300.055329,19.80872819,142,0.0,1
465134,189.8702643,1,3,189.8702643,17.85572966,153,0.0,1
465150,199.2684488,1,3,199.2684488,17.40911546,17,0.0,1
465164,29.59069195,1,1,29.59069195,3.372320078,139,0.0,1
465166,299.4375529,1,4,299.4375529,0.780977403,139,0.0,1
465179,563.185454,1,7,563.185454,17.76347281,127,0.0,1
465194,360.9296205,1,5,360.9296205,17.26969398,131,0.0,1
465201,37.30115207,1,1,37.30115207,3.916793045,242,1.0,0
465207,130.734417,1,6,130.734417,11.7966093,150,0.0,1
465231,739.632405,1,8,739.632405,3.604669971,2,0.0,1
465238,658.9443286,1,9,658.9443286,9.942082852,64,0.0,1
465245,105.9560955,1,5,105.9560955,6.114865168,232,0.0,1
465253,576.9210686,1,7,576.9210686,17.27957641,214,0.0,1
465262,1222.4919427999998,2,18,611.2459713999999,16.78611453,16,0.0,1
465279,61.97986589,1,1,61.97986589,19.35373683,150,0.0,1
465283,83.87213293,1,2,83.87213293,1.167566376,96,0.0,1
465286,209.3932686,1,3,209.3932686,4.000091073,133,0.0,1
465291,86.18988522,1,3,86.18988522,16.3971568,18,0.0,1
465302,518.05570397,2,18,259.027851985,12.309895327,211,0.0,1
465304,87.69020537,1,8,87.69020537,19.22745033,14,0.0,1
465310,133.9504162,1,5,133.9504162,17.11868597,37,0.0,1
465320,620.2049558,1,7,620.2049558,11.24182451,253,0.0,1
465326,523.9153595,1,8,523.9153595,6.656598943,114,0.0,1
465349,246.8426035,1,4,246.8426035,6.585512504,173,0.0,1
