CustomerID,TotalSpent,QuantityPurchased,Frequency,Cluster,CustomerGroup
519775,17.30122,1,1,0,Occasional
519777,37.85248856,1,1,0,Occasional
519790,37.62098471,1,1,0,Occasional
519792,47.83540978,5,1,0,Occasional
519827,708.813408,9,1,2,Loyal
519838,23.35709095,1,1,0,Occasional
519894,30.7823657,3,1,0,Occasional
519900,353.3354093,4,1,2,Loyal
519930,358.0512704,4,1,2,Loyal
519937,60.73006588,1,1,0,Occasional
519956,105.0626916,2,1,0,Occasional
519968,150.8095847,8,1,2,Loyal
519974,53.54263661,1,1,0,Occasional
519982,287.7724674,6,1,2,Loyal
520003,460.7615161,10,2,1,High Value
520013,68.66106559,2,1,0,Occasional
520034,291.1907253,5,1,2,Loyal
520041,112.5280911,2,1,0,Occasional
520050,254.0919502,8,1,2,Loyal
520053,680.5280443,9,1,2,Loyal
520057,473.9078127,7,1,2,Loyal
520063,558.7271135,9,1,2,Loyal
520071,620.1894557,9,1,2,Loyal
520078,672.5280918,9,1,2,Loyal
520108,182.4650835,3,1,0,Occasional
520129,148.9985256,3,1,0,Occasional
520132,275.2972021,8,1,2,Loyal
520135,443.6031344,6,1,2,Loyal
520137,161.9603435,9,1,2,Loyal
520150,122.6770515,2,1,0,Occasional
520177,247.9728069,8,1,2,Loyal
520182,211.5963906,5,1,0,Occasional
520186,169.2893305,8,1,2,Loyal
520198,62.510068,2,1,0,Occasional
520215,191.0112747,3,1,0,Occasional
520217,314.8487879,4,1,0,Occasional
520218,405.2736847,9,1,2,Loyal
520246,606.767289,8,1,2,Loyal
520253,64.91990144,5,1,0,Occasional
520266,187.4430181,5,1,0,Occasional
520273,276.8974629,6,1,2,Loyal
520285,198.0030678,5,1,0,Occasional
520288,62.48774278,1,1,0,Occasional
520297,723.2793426,9,1,2,Loyal
520299,405.6638839,5,1,2,Loyal
520300,380.6997121,7,1,2,Loyal
520305,333.9800103,5,1,2,Loyal
520314,74.21240574,7,1,0,Occasional
520319,435.2878098,9,1,2,Loyal
520320,107.6880736,7,1,0,Occasional
520324,47.66602026,2,1,0,Occasional
520336,290.3441395,9,1,2,Loyal
520343,28.26273772,2,1,0,Occasional
520360,595.8211529,8,1,2,Loyal
520369,698.7702448,8,1,2,Loyal
520388,165.5829371,6,1,0,Occasional
520389,71.30822314,1,1,0,Occasional
520395,188.48257328,6,2,1,High Value
520402,520.6512839,9,1,2,Loyal
520408,51.59991073,4,1,0,Occasional
520415,345.3888463,4,1,0,Occasional
520421,160.3873839,2,1,0,Occasional
520422,55.21694349,1,1,0,Occasional
520437,589.8539243,7,2,1,High Value
520440,55.47647958,2,1,0,Occasional
520459,23.28778486,2,1,0,Occasional
520461,110.4767554,5,1,0,Occasional
520495,367.0053413,6,1,2,Loyal
520496,390.1684163,5,1,2,Loyal
520498,227.5577579,3,1,0,Occasional
520510,388.4788964,8,1,2,Loyal
520514,634.3921966,9,1,2,Loyal
520516,426.6703293,8,1,2,Loyal
520517,81.2285843,5,1,0,Occasional
520522,416.6605718,8,1,2,Loyal
520530,652.8138204,9,1,2,Loyal
520534,141.8434106,8,1,2,Loyal
520545,418.3985234,6,1,2,Loyal
520569,203.6138617,3,1,0,Occasional
520583,681.7025705,18,2,1,High Value
520585,311.0401646,8,1,2,Loyal
520586,556.2929446,8,1,2,Loyal
520592,376.2522408,6,1,2,Loyal
520595,732.2259409000001,15,2,1,High Value
520600,69.5458003,4,1,0,Occasional
520604,101.5204952,2,1,0,Occasional
520605,394.5133446,5,1,2,Loyal
520608,187.1219096,4,1,0,Occasional
520614,63.37217884,5,1,0,Occasional
520624,66.74407704,3,1,0,Occasional
520654,218.3017717,3,1,0,Occasional
520672,785.432642,9,1,2,Loyal
520694,115.5187029,4,1,0,Occasional
520708,342.4317628,6,1,2,Loyal
520713,208.8519116,3,1,0,Occasional
520718,209.7797839,6,1,2,Loyal
520721,63.23986053,2,1,0,Occasional
520722,366.2811248,6,1,2,Loyal
520803,133.4662568,4,1,0,Occasional
520826,298.8964203,6,1,2,Loyal
520834,428.781554,8,1,2,Loyal
520849,140.6811577,3,1,0,Occasional
520875,227.6243911,6,1,2,Loyal
520885,505.0036812,9,1,2,Loyal
520900,37.56254178,2,1,0,Occasional
520912,191.6587752,4,1,0,Occasional
520916,350.4902982,5,1,2,Loyal
520922,180.8335318,2,1,0,Occasional
520925,351.2120031,4,1,0,Occasional
520936,235.4551277,3,1,0,Occasional
520944,228.2821695,8,1,2,Loyal
520953,559.6397715,8,1,2,Loyal
520959,73.30772163,2,1,0,Occasional
520966,143.1095881,9,1,2,Loyal
520983,510.3039549,9,1,2,Loyal
520992,47.67245924,5,1,0,Occasional
520999,111.8020682,7,1,0,Occasional
521009,153.1891012,2,1,0,Occasional
521013,22.82683168,1,1,0,Occasional
521025,86.18964163,4,1,0,Occasional
521028,248.8354945,6,1,2,Loyal
521030,324.19381627,6,2,1,High Value
521032,84.97050456,1,1,0,Occasional
521045,173.6759934,9,1,2,Loyal
521047,86.44612226,3,1,0,Occasional
521049,44.79497948,4,1,0,Occasional
521055,94.40179293,8,1,2,Loyal
521056,310.7072289,6,1,2,Loyal
521058,460.1825595,7,1,2,Loyal
521059,192.2753801,6,1,0,Occasional
521078,24.81423474,3,1,0,Occasional
521086,229.7880525,8,1,2,Loyal
521091,67.97143812,2,1,0,Occasional
521111,205.5109473,5,1,0,Occasional
521135,114.3746104,2,1,0,Occasional
521137,674.0129182,9,1,2,Loyal
521152,528.8415866,10,2,1,High Value
521156,87.54637918,3,1,0,Occasional
521163,403.1518793,5,1,2,Loyal
521169,325.3709605,5,1,2,Loyal
521188,553.5744147,7,1,2,Loyal
521200,148.5218286,2,1,0,Occasional
521208,113.6647156,2,1,0,Occasional
521215,845.8691642,9,1,2,Loyal
521218,128.3147679,3,1,0,Occasional
521221,156.0488539,2,1,0,Occasional
521223,63.1187618,3,1,0,Occasional
521224,25.62412344,1,1,0,Occasional
521226,88.17057232,7,1,0,Occasional
521232,64.33343317,2,1,0,Occasional
521244,380.2794397,8,1,2,Loyal
521254,117.4689781,9,1,2,Loyal
521262,68.10232969,5,1,0,Occasional
521271,165.4195468,9,1,2,Loyal
521275,132.2377168,4,1,0,Occasional
521282,728.2860514,11,2,1,High Value
521286,212.8341444,4,1,0,Occasional
521289,63.74706219,2,1,0,Occasional
521295,292.0242691,9,1,2,Loyal
521302,233.7688644,7,1,2,Loyal
521308,699.1022853,8,1,2,Loyal
521321,49.23166645,3,1,0,Occasional
521333,667.3976369,11,2,1,High Value
521355,162.7026596,2,1,0,Occasional
521362,185.7780194,6,1,0,Occasional
521403,301.9061706,4,1,0,Occasional
521434,275.0255371,10,2,1,High Value
521463,276.7518258,4,1,0,Occasional
521469,265.3122351,9,1,2,Loyal
521485,360.294507,6,1,2,Loyal
521495,232.7447331,6,1,2,Loyal
521510,468.1216356,8,1,2,Loyal
521521,288.3570239,6,1,2,Loyal
521534,74.75605467,7,1,0,Occasional
521542,458.1164093,6,1,2,Loyal
521545,66.69131371,1,1,0,Occasional
521547,641.4988123,7,1,2,Loyal
521552,441.9408567,6,1,2,Loyal
521584,143.0521255,2,1,0,Occasional
521591,459.2167663,8,1,2,Loyal
521601,192.3085854,2,1,0,Occasional
521602,506.4319514,7,1,2,Loyal
521604,113.2031661,9,1,2,Loyal
521612,434.7371966,6,1,2,Loyal
521621,483.9775962,7,1,2,Loyal
521623,82.06816519,1,1,0,Occasional
521632,129.5384278,5,1,0,Occasional
521649,781.5065652000001,16,2,1,High Value
521656,96.79209884,1,1,0,Occasional
521662,284.751804,4,1,0,Occasional
521666,714.6339325,9,1,2,Loyal
521669,280.9106341,7,1,2,Loyal
521686,62.23356939,5,1,0,Occasional
521703,140.4693901,4,1,0,Occasional
521706,57.58649102,3,1,0,Occasional
521751,30.07074415,2,1,0,Occasional
521762,73.63764877,1,1,0,Occasional
521765,19.48343133,1,1,0,Occasional
521766,318.6942413,9,1,2,Loyal
521777,463.8248168,6,1,2,Loyal
521783,28.39471465,2,1,0,Occasional
521784,180.2742968,7,1,2,Loyal
521787,77.73921981,7,1,0,Occasional
521792,432.9589491,8,1,2,Loyal
521793,293.390385,5,1,2,Loyal
521796,39.53241789,1,1,0,Occasional
521801,400.7465281,8,1,2,Loyal
521806,475.9214185,6,1,2,Loyal
521812,18.57484424,1,1,0,Occasional
521852,672.0610472,9,1,2,Loyal
521864,57.61435425,1,1,0,Occasional
521876,115.8363783,7,1,0,Occasional
521885,177.4147106,5,1,0,Occasional
521892,369.7050871,8,1,2,Loyal
521894,132.344496,9,1,2,Loyal
521896,312.9501209,5,1,2,Loyal
521902,587.9268062,7,1,2,Loyal
521904,445.5794372,5,1,2,Loyal
521907,819.09182356,11,2,1,High Value
521942,210.8072724,8,1,2,Loyal
521950,76.43940767,1,1,0,Occasional
521956,138.54985763000002,4,2,1,High Value
521972,120.8840597,8,1,2,Loyal
521984,39.63210984,4,1,0,Occasional
521987,80.0233501,1,1,0,Occasional
522026,522.3555872,7,1,2,Loyal
522027,193.0054224,6,1,0,Occasional
522034,279.840923,8,1,2,Loyal
522044,270.6032261,4,1,0,Occasional
522057,500.1599672,6,1,2,Loyal
522058,485.7250628,6,1,2,Loyal
522060,83.85023706,1,1,0,Occasional
522061,83.16675503,1,1,0,Occasional
522071,281.0807976,5,1,2,Loyal
522108,557.8271416,7,1,2,Loyal
522117,1033.9783384,14,2,1,High Value
522131,424.6474207,5,1,2,Loyal
522132,129.7150072,2,1,0,Occasional
522141,543.7469308,9,1,2,Loyal
522155,423.8449299,6,1,2,Loyal
522157,97.57551594,3,1,0,Occasional
522166,59.59552494,1,1,0,Occasional
522167,106.038182,2,1,0,Occasional
522184,200.5205771,3,1,0,Occasional
522186,50.30954312,3,1,0,Occasional
522195,714.6401073,8,1,2,Loyal
522199,41.7921274,3,1,0,Occasional
522215,240.9733389,6,1,2,Loyal
522247,553.3740462,7,1,2,Loyal
522266,195.1425554,9,1,2,Loyal
522286,424.6176643,6,1,2,Loyal
522290,395.3064754,6,1,2,Loyal
522317,92.81842043,5,1,0,Occasional
522337,278.7775595,5,1,2,Loyal
522339,414.7872936,8,1,2,Loyal
522340,74.03528094,5,1,0,Occasional
522361,480.1029294,7,1,2,Loyal
522363,35.96706335,1,1,0,Occasional
522366,107.4475553,8,1,2,Loyal
522382,389.089567,6,1,2,Loyal
522385,189.9157146,4,1,0,Occasional
522390,68.1422495,1,1,0,Occasional
522396,151.9225556,4,1,0,Occasional
522405,139.6252302,4,1,0,Occasional
522406,322.4481437,7,1,2,Loyal
522407,120.5240963,2,1,0,Occasional
522431,337.7313731,6,1,2,Loyal
522435,48.35833303,1,1,0,Occasional
522440,38.22156731,2,1,0,Occasional
522442,121.8451897,7,1,0,Occasional
522452,73.56372745,9,1,2,Loyal
522463,200.062054,7,1,2,Loyal
522466,361.4647432,8,1,2,Loyal
522469,192.5697,3,1,0,Occasional
522480,251.4941119,3,1,0,Occasional
522493,223.498532,3,1,0,Occasional
522500,468.7841909,6,1,2,Loyal
522518,285.7410033,5,1,2,Loyal
522530,393.24003821,8,2,1,High Value
522531,69.61541868,1,1,0,Occasional
522538,145.9837591,6,1,0,Occasional
522542,595.6209608,7,1,2,Loyal
522569,524.98564164,9,2,1,High Value
522572,67.4306287,1,1,0,Occasional
522578,53.67433103,4,1,0,Occasional
522605,66.73546592,7,1,0,Occasional
522607,339.2856293,8,1,2,Loyal
522650,207.562941,6,1,2,Loyal
522656,335.0188804,8,1,2,Loyal
522710,111.97258,2,1,0,Occasional
522713,73.83320539,3,1,0,Occasional
522736,50.68096352,2,1,0,Occasional
522748,198.1858263,3,1,0,Occasional
522758,16.55273013,1,1,0,Occasional
522760,96.60884757,2,1,0,Occasional
522763,46.69517296,2,1,0,Occasional
522771,641.0311514,9,1,2,Loyal
522781,448.4357832,8,1,2,Loyal
522792,68.93564599,5,1,0,Occasional
522797,18.87893832,1,1,0,Occasional
522843,366.2896813,8,1,2,Loyal
522865,143.5191067,4,1,0,Occasional
522869,27.46567225,2,1,0,Occasional
522883,86.10828409,1,1,0,Occasional
522890,103.0337552,7,1,0,Occasional
522914,154.2631729,8,1,2,Loyal
522916,198.3059092,3,1,0,Occasional
522941,29.87236455,3,1,0,Occasional
522957,463.9963056,7,1,2,Loyal
522977,113.0570053,2,1,0,Occasional
523029,89.96634051,5,1,0,Occasional
523040,55.43491729,3,1,0,Occasional
523046,47.6851483,1,1,0,Occasional
523052,27.78841003,3,1,0,Occasional
523061,213.3040582,3,1,0,Occasional
523062,345.5221368,5,1,2,Loyal
523065,725.2490069,8,1,2,Loyal
523068,93.29513279,1,1,0,Occasional
523073,157.7236465,6,1,0,Occasional
523088,40.68801956,3,1,0,Occasional
523095,438.7160924,9,1,2,Loyal
523116,70.1387816,1,1,0,Occasional
523127,46.88416614,1,1,0,Occasional
523130,284.50440278,11,2,1,High Value
523150,305.9310589,8,1,2,Loyal
523162,109.6241366,3,1,0,Occasional
523172,150.5289187,4,1,0,Occasional
523178,148.0972837,7,1,2,Loyal
523180,266.0674341,7,1,2,Loyal
523239,288.1050121,5,1,2,Loyal
523258,675.3266155,8,1,2,Loyal
523269,548.0987982,8,1,2,Loyal
523271,635.7941215,7,1,2,Loyal
523274,122.2777114,3,1,0,Occasional
523288,312.7960895,6,1,2,Loyal
523312,338.8067543,8,1,2,Loyal
523327,265.3353807,7,1,2,Loyal
523335,508.4189511,9,1,2,Loyal
523390,348.29734041999995,6,2,1,High Value
523391,59.19001738,1,1,0,Occasional
523401,118.8522841,5,1,0,Occasional
523405,618.0080369,9,1,2,Loyal
523407,87.9944367,1,1,0,Occasional
523416,20.03758481,1,1,0,Occasional
523431,657.889048,8,1,2,Loyal
523455,139.9638532,4,1,0,Occasional
523456,251.1077046,4,1,0,Occasional
523467,258.2495962,8,1,2,Loyal
523470,85.89258456,1,1,0,Occasional
523474,127.9447457,9,1,2,Loyal
523485,145.5790588,5,1,0,Occasional
523486,169.6628676,8,1,2,Loyal
523498,267.6248003,5,1,0,Occasional
523503,707.0531504,9,1,2,Loyal
523507,543.3811986,9,1,2,Loyal
523528,54.39719546,4,1,0,Occasional
523532,575.7729833,9,1,2,Loyal
523537,598.5278807,8,1,2,Loyal
523549,345.2480096,6,1,2,Loyal
523556,51.66836505,2,1,0,Occasional
523558,92.51052548,8,1,2,Loyal
523562,149.2890272,4,1,0,Occasional
523597,220.6648696,3,1,0,Occasional
523598,25.37915857,1,1,0,Occasional
523615,550.6497384099999,13,2,1,High Value
523619,337.113148,5,1,2,Loyal
523631,247.0664284,3,1,0,Occasional
523667,211.8988421,7,1,2,Loyal
523669,98.58716759,2,1,0,Occasional
523682,509.652364,9,1,2,Loyal
523690,68.80616169,4,1,0,Occasional
523700,68.87649324,3,1,0,Occasional
523715,76.5524238,2,1,0,Occasional
523737,229.471072,4,1,0,Occasional
523751,537.5156326,9,1,2,Loyal
523753,716.8500376,9,1,2,Loyal
523771,357.9657202,5,1,2,Loyal
523777,179.2183709,2,1,0,Occasional
523789,305.5896601,4,1,0,Occasional
523796,243.5857655,6,1,2,Loyal
523798,571.0146824000001,10,2,1,High Value
523834,238.964399,3,1,0,Occasional
523869,129.1023965,7,1,0,Occasional
523883,63.79005657,3,1,0,Occasional
523886,389.8155411,9,1,2,Loyal
523897,303.6173106,9,1,2,Loyal
523900,275.8279416,8,1,2,Loyal
523919,478.5036144,6,1,2,Loyal
523944,688.93054,9,1,2,Loyal
523962,250.0265231,4,1,0,Occasional
523967,615.3933602,8,1,2,Loyal
523985,139.68378854000002,6,2,1,High Value
523992,435.4642263,7,1,2,Loyal
523993,280.0516744,3,1,0,Occasional
524008,78.4751119,3,1,0,Occasional
524025,266.1770915,5,1,0,Occasional
524057,442.7543006,6,1,2,Loyal
524059,296.5010746,4,1,0,Occasional
524083,269.89622208,9,2,1,High Value
524086,101.2285295,3,1,0,Occasional
524095,514.3760362,7,1,2,Loyal
524097,163.0165529,7,1,2,Loyal
524106,97.16179729,3,1,0,Occasional
524113,377.4289932,7,1,2,Loyal
524115,109.4465923,4,1,0,Occasional
524142,97.5869268,4,1,0,Occasional
524152,74.77617449,1,1,0,Occasional
524158,321.3745445,8,1,2,Loyal
524160,392.9712598,6,1,2,Loyal
524168,113.8110506,6,1,0,Occasional
524175,195.2446719,8,1,2,Loyal
524188,253.1502308,9,1,2,Loyal
524189,150.0311797,2,1,0,Occasional
524209,229.5151976,6,1,2,Loyal
524226,93.81577413,5,1,0,Occasional
524253,53.30621525,4,1,0,Occasional
524268,306.8968727,8,1,2,Loyal
524278,29.14112958,2,1,0,Occasional
524283,90.12588372,4,1,0,Occasional
524291,118.247297,2,1,0,Occasional
524293,124.848942,3,1,0,Occasional
524296,169.1699287,4,1,0,Occasional
524312,32.10806115,2,1,0,Occasional
524338,334.3917596,5,1,2,Loyal
524348,51.41793605,5,1,0,Occasional
524349,80.8486841,1,1,0,Occasional
524354,379.428172,7,1,2,Loyal
524368,135.5047066,4,1,0,Occasional
524392,419.7145277,5,1,2,Loyal
524410,136.983352,3,1,0,Occasional
524413,496.606429,8,1,2,Loyal
524423,172.7124736,2,1,0,Occasional
524428,139.7951648,2,1,0,Occasional
524429,401.4551278,6,1,2,Loyal
524433,118.7948391,2,1,0,Occasional
524465,104.7749836,7,1,0,Occasional
524483,382.6319588,5,1,2,Loyal
524495,92.36576703,4,1,0,Occasional
524499,224.9541427,3,1,0,Occasional
524508,444.9887197,6,1,2,Loyal
524509,78.69126499,1,1,0,Occasional
524511,525.6133818,9,1,2,Loyal
524524,383.679843,7,1,2,Loyal
524532,337.805954,6,1,2,Loyal
524533,138.9617222,3,1,0,Occasional
524536,388.9871598,9,1,2,Loyal
524537,351.2020152,8,1,2,Loyal
524541,166.4727627,3,1,0,Occasional
524555,155.5893087,6,1,0,Occasional
524571,122.374236,3,1,0,Occasional
524578,440.3977236,6,1,2,Loyal
524591,482.2332939,9,1,2,Loyal
524599,219.7549916,3,1,0,Occasional
524634,121.9226565,3,1,0,Occasional
524643,437.1279201,6,1,2,Loyal
524644,82.67566496,2,1,0,Occasional
524664,336.9422749,7,1,2,Loyal
524670,634.9722717,9,1,2,Loyal
524671,557.1694309,7,1,2,Loyal
524672,231.9386499,8,1,2,Loyal
524684,94.15321914,5,1,0,Occasional
524697,314.0225769,4,1,0,Occasional
524698,320.6729796,4,1,0,Occasional
524713,85.4512253,2,1,0,Occasional
524715,171.8288433,5,1,0,Occasional
524718,112.1865475,2,1,0,Occasional
524721,47.22509645,1,1,0,Occasional
524762,113.6520261,3,1,0,Occasional
524765,249.7823721,3,1,0,Occasional
524767,268.1911895,4,1,0,Occasional
524783,101.7645792,2,1,0,Occasional
524784,74.23498933,5,1,0,Occasional
524808,401.2301287,9,1,2,Loyal
524817,793.5258042,9,1,2,Loyal
524829,339.032984,9,1,2,Loyal
524833,275.516104,8,1,2,Loyal
524854,219.6599225,3,1,0,Occasional
524862,228.9093367,8,1,2,Loyal
524887,78.88547984,2,1,0,Occasional
524889,627.694902,9,1,2,Loyal
524912,310.0851933,5,1,2,Loyal
524932,160.2154657,3,1,0,Occasional
524970,295.0077453,4,1,0,Occasional
524980,192.7492042,7,1,2,Loyal
524984,42.1145985,3,1,0,Occasional
524990,174.7429654,3,1,0,Occasional
525007,159.1271813,2,1,0,Occasional
525010,120.0433354,3,1,0,Occasional
525014,226.4881676,8,1,2,Loyal
525032,222.9286025,3,1,0,Occasional
525038,522.7935476,8,1,2,Loyal
525040,96.53708682,4,1,0,Occasional
525056,240.6262995,6,1,2,Loyal
525074,165.4738623,9,1,2,Loyal
525091,353.6301003,6,1,2,Loyal
525096,470.8890977,7,1,2,Loyal
525100,476.79601645,11,2,1,High Value
525104,425.2731028,6,1,2,Loyal
525113,49.90484088,3,1,0,Occasional
525120,287.5129094,3,1,0,Occasional
525121,529.2722024,7,1,2,Loyal
525124,111.4991856,4,1,0,Occasional
525137,58.14938655,1,1,0,Occasional
525148,153.0197008,3,1,0,Occasional
525153,94.94731722,7,1,0,Occasional
525156,232.9366007,3,1,0,Occasional
525157,174.2459485,7,1,2,Loyal
525165,99.61682366,2,1,0,Occasional
525173,73.71230509,4,1,0,Occasional
525184,64.16427916,1,1,0,Occasional
525205,61.64486621,1,1,0,Occasional
525206,159.642118,2,1,0,Occasional
525209,346.5543149,5,1,2,Loyal
525212,35.08979837,2,1,0,Occasional
525220,447.8366326,9,1,2,Loyal
525224,182.5284876,4,1,0,Occasional
525226,155.4574231,2,1,0,Occasional
525256,356.7245663,8,1,2,Loyal
525263,142.9279715,8,1,2,Loyal
525266,484.0071117,6,1,2,Loyal
525268,147.4100348,3,1,0,Occasional
525270,109.004818,5,1,0,Occasional
525271,237.1064931,4,1,0,Occasional
525273,180.3230504,7,1,2,Loyal
525277,155.2817066,9,1,2,Loyal
525278,455.8914621,8,1,2,Loyal
525279,211.3140028,6,1,2,Loyal
525287,455.8353073,5,1,2,Loyal
525315,90.0094737,3,1,0,Occasional
525340,81.17807137,1,1,0,Occasional
525348,160.8327243,4,1,0,Occasional
525417,26.06239611,1,1,0,Occasional
525429,138.8014371,2,1,0,Occasional
525439,296.8802215,3,1,0,Occasional
525442,215.7175086,7,1,2,Loyal
525444,156.5604927,2,1,0,Occasional
525468,66.30010653,7,1,0,Occasional
525503,42.19798131,1,1,0,Occasional
525511,117.2358211,4,1,0,Occasional
525515,213.0528501,4,1,0,Occasional
525528,154.5492573,9,1,2,Loyal
525552,196.1191803,5,1,0,Occasional
525558,29.76989994,1,1,0,Occasional
525581,342.5155961,6,1,2,Loyal
525585,41.96476274,1,1,0,Occasional
525589,540.5038293,9,1,2,Loyal
525591,366.4610615,4,1,2,Loyal
525600,306.117233,7,1,2,Loyal
525610,73.41817409,7,1,0,Occasional
525627,407.9855785,8,1,2,Loyal
525663,177.5632977,4,1,0,Occasional
525675,179.2981083,7,1,2,Loyal
525684,297.4523511,8,1,2,Loyal
525690,137.7927156,3,1,0,Occasional
525702,151.3226642,5,1,0,Occasional
525705,422.1828672,7,1,2,Loyal
525710,336.1113375,5,1,2,Loyal
525757,69.05384416,2,1,0,Occasional
525777,257.8223842,7,1,2,Loyal
525780,63.89964972,1,1,0,Occasional
525808,53.72030236,1,1,0,Occasional
525826,270.1438928,3,1,0,Occasional
525839,121.3854799,5,1,0,Occasional
525855,144.7243273,6,1,0,Occasional
525877,155.3987367,2,1,0,Occasional
525887,101.1185116,9,1,2,Loyal
525899,199.1464256,6,1,0,Occasional
525900,166.7682716,6,1,0,Occasional
525905,47.41936772,4,1,0,Occasional
525915,976.6329011,14,2,1,High Value
525922,56.78145231,2,1,0,Occasional
525939,42.2864944,1,1,0,Occasional
525959,315.5970374,5,1,2,Loyal
525970,255.708491,4,1,0,Occasional
525992,23.48378626,1,1,0,Occasional
525996,436.8796985,9,1,2,Loyal
526006,256.3564765,5,1,0,Occasional
526009,131.5405204,4,1,0,Occasional
526011,144.8240875,3,1,0,Occasional
526015,123.9572086,8,1,2,Loyal
526016,663.7993628,8,1,2,Loyal
526026,99.65123528,5,1,0,Occasional
526041,78.81227644,4,1,0,Occasional
526057,80.32545525,5,1,0,Occasional
526062,442.3679419,8,1,2,Loyal
526099,329.9131995,5,1,2,Loyal
526112,46.82678109,3,1,0,Occasional
526120,153.8695153,2,1,0,Occasional
526152,297.157097,7,1,2,Loyal
526168,196.0027224,7,1,2,Loyal
526187,245.1382346,6,1,2,Loyal
526199,55.67139251,1,1,0,Occasional
526226,137.4509377,2,1,0,Occasional
526227,41.86518337,2,1,0,Occasional
526235,487.4174307,6,1,2,Loyal
526244,113.6178597,7,1,0,Occasional
526256,126.3060315,9,1,2,Loyal
526260,563.2482543,8,1,2,Loyal
526280,195.1896295,7,1,2,Loyal
526281,66.50109965,2,1,0,Occasional
526294,65.68169347,1,1,0,Occasional
526295,151.5581119,2,1,0,Occasional
526296,575.1568649,7,1,2,Loyal
526298,47.54467219,2,1,0,Occasional
526324,119.8259641,2,1,0,Occasional
526331,55.71241993,1,1,0,Occasional
526336,91.85490385,7,1,0,Occasional
526343,308.8770128,4,1,0,Occasional
526347,147.3201813,5,1,0,Occasional
526354,312.1926561,4,1,0,Occasional
526363,264.8935545,9,1,2,Loyal
526364,595.8179218,8,1,2,Loyal
526379,628.7524826,8,1,2,Loyal
526388,140.1398978,7,1,2,Loyal
526391,679.5009152,10,2,1,High Value
526397,506.8773763,7,1,2,Loyal
526398,145.2740204,7,1,2,Loyal
526405,604.3353182,7,1,2,Loyal
526422,84.47207137,3,1,0,Occasional
526441,915.6546613,16,2,1,High Value
526455,63.44352512,6,1,0,Occasional
526471,245.12119857000002,5,2,1,High Value
526483,96.7883272,2,1,0,Occasional
526497,63.7399021,2,1,0,Occasional
526501,63.28192576,4,1,0,Occasional
526520,153.2146863,2,1,0,Occasional
526530,340.8308943,7,1,2,Loyal
526531,494.7760697,6,1,2,Loyal
526535,170.3054045,2,1,0,Occasional
526538,208.2389912,6,1,2,Loyal
526540,300.0734339,7,1,2,Loyal
526563,589.7633671,8,1,2,Loyal
526566,135.8534993,4,1,0,Occasional
526569,654.3359888,9,1,2,Loyal
526570,228.8531308,4,1,0,Occasional
526580,76.84296299,2,1,0,Occasional
526583,548.5427307,9,1,2,Loyal
526588,441.973698,7,1,2,Loyal
526609,127.755368,5,1,0,Occasional
526615,472.819091,11,2,1,High Value
526651,192.6465494,2,1,0,Occasional
526658,507.8711057,8,1,2,Loyal
526682,536.7311686,8,1,2,Loyal
526688,237.2722848,3,1,0,Occasional
526689,164.9737278,7,1,2,Loyal
526701,270.013199,5,1,0,Occasional
526722,164.5407028,2,1,0,Occasional
526723,140.0170866,3,1,0,Occasional
526729,347.279472,8,1,2,Loyal
526731,58.21210701,1,1,0,Occasional
526735,327.6577185,4,1,0,Occasional
526756,49.43612952,1,1,0,Occasional
526772,107.2073142,7,1,0,Occasional
526776,410.9415878,7,1,2,Loyal
526789,290.7440883,6,1,2,Loyal
526792,69.61010113,3,1,0,Occasional
526793,37.04848468,2,1,0,Occasional
526805,11.45395048,1,1,0,Occasional
526834,130.100167,3,1,0,Occasional
526851,162.1290366,2,1,0,Occasional
526880,51.59401403,1,1,0,Occasional
526889,209.8221329,7,1,2,Loyal
526891,259.8000546,3,1,0,Occasional
526892,452.9286506,6,1,2,Loyal
526911,111.0245169,2,1,0,Occasional
526917,267.47013395,13,3,1,High Value
526921,232.4912677,4,1,0,Occasional
526938,234.8140341,7,1,2,Loyal
526943,635.4470669,9,1,2,Loyal
526947,203.4071745,9,1,2,Loyal
526964,159.9511159,3,1,0,Occasional
526971,70.51716181,7,1,0,Occasional
526973,24.09248022,1,1,0,Occasional
526976,47.95891669,2,1,0,Occasional
526996,322.9652999,8,1,2,Loyal
527012,302.0338877,9,1,2,Loyal
527023,259.3329433,8,1,2,Loyal
527028,277.3080632,4,1,0,Occasional
527029,165.5508663,3,1,0,Occasional
527048,151.1545057,3,1,0,Occasional
527085,384.2830472,14,2,1,High Value
527091,183.3578921,3,1,0,Occasional
527102,184.6179707,2,1,0,Occasional
527133,111.2466084,3,1,0,Occasional
527160,250.2127528,7,1,2,Loyal
527163,246.5396496,7,1,2,Loyal
527168,244.7918115,4,1,0,Occasional
527177,584.8436788,9,1,2,Loyal
527181,104.2521075,2,1,0,Occasional
527189,63.13162287,2,1,0,Occasional
527211,145.4885279,2,1,0,Occasional
527216,654.29320079,7,2,1,High Value
527219,377.210092,6,1,2,Loyal
527227,259.2132264,6,1,2,Loyal
527234,77.79401428,1,1,0,Occasional
527252,313.4502124,6,1,2,Loyal
527280,79.05652622,3,1,0,Occasional
527281,300.8967353,6,1,2,Loyal
527302,726.0854929,13,2,1,High Value
527309,280.43482253,9,2,1,High Value
527324,381.2748722,9,1,2,Loyal
